symbol,price,timestamp
COL,20.3165,2025-07-18
CSL,254.4237,2025-07-18
DRR,3.9589,2025-07-18
DVDY,22.8437,2025-07-18
DXS,6.8197,2025-07-18
EDV,3.9639,2025-07-18
EQIX,768.4106,2025-07-18
FTNT,105.42,2025-07-18
GNE,2.1253,2025-07-18
GOOG,185.6528,2025-07-18
GOOGL,184.7738,2025-07-18
IAA,124.3518,2025-07-18
IEU,95.5728,2025-07-18
IFRA,22.3236,2025-07-18
IOO,167.9969,2025-07-18
IVV,64.3499,2025-07-18
IXI,98.2962,2025-07-18
MA,551.1036,2025-07-18
MAQ,68.73,2025-07-18
META,703.2314,2025-07-18
MOAT,123.27,2025-07-18
MSFT,508.2616,2025-07-18
NAB,38.4201,2025-07-18
NDQ,52.0644,2025-07-18
NVDA,172.3907,2025-07-18
NWH,3.1041,2025-07-18
REIT,15.2106,2025-07-18
RMD,39.6333,2025-07-18
SDF,5.8871,2025-07-18
SHL,26.8776,2025-07-18
STW,77.1642,2025-07-18
TCL,13.367,2025-07-18
TLC,5.3214,2025-07-18
TLS,4.8654,2025-07-18
TSM,239.1876,2025-07-18
UBER,90.59,2025-07-18
VAE,87.8169,2025-07-18
VAP,99.4962,2025-07-18
VEU,101.5932,2025-07-18
WBC,33.653,2025-07-18
WDMF,49.1972,2025-07-18
WDS,23.6628,2025-07-18
WES,82.0378,2025-07-18
WTC,115.0347,2025-07-18
XYZ,109.73,2025-07-18
AGL,9.4522,2025-07-21
ALX,4.9645,2025-07-21
AMAT,191.6838,2025-07-21
AMD,157,2025-07-21
AMZN,229.3,2025-07-21
ANZ,29.408,2025-07-21
ASX,69.2823,2025-07-21
AUB,33.3961,2025-07-21
AVGO,287.1676,2025-07-21
AX1,1.4697,2025-07-21
AZJ,3.1554,2025-07-21
AZN,68.2546,2025-07-21
CBA,175.1663,2025-07-21
CCJ,76.9302,2025-07-21
CHC,19.5228,2025-07-21
CME,272.435,2025-07-21
COL,20.1093,2025-07-21
CSL,252.3774,2025-07-21
DRR,3.9977,2025-07-21
DVDY,22.5294,2025-07-21
DXS,6.81,2025-07-21
EDV,3.9836,2025-07-21
EQIX,779.6831,2025-07-21
FTNT,106.94,2025-07-21
GNE,2.0864,2025-07-21
GOOG,190.8548,2025-07-21
GOOGL,189.806,2025-07-21
IAA,125.027,2025-07-21
IEU,95.1376,2025-07-21
IFRA,22.3531,2025-07-21
IOO,167.618,2025-07-21
IVV,64.1112,2025-07-21
IXI,98.2763,2025-07-21
MA,553.088,2025-07-21
MAQ,68.79,2025-07-21
META,711.9035,2025-07-21
MOAT,122.36,2025-07-21
MSFT,508.2716,2025-07-21
NAB,37.4986,2025-07-21
NDQ,51.8857,2025-07-21
NVDA,171.3608,2025-07-21
NWH,3.0845,2025-07-21
REIT,15.2203,2025-07-21
RMD,39.5437,2025-07-21
SDF,5.8283,2025-07-21
SHL,26.5758,2025-07-21
STW,76.3698,2025-07-21
TCL,13.3084,2025-07-21
TLC,5.2918,2025-07-21
TLS,4.836,2025-07-21
TSM,237.6454,2025-07-21
UBER,91.16,2025-07-21
VAE,87.9357,2025-07-21
VAP,99.0693,2025-07-21
VEU,101.3389,2025-07-21
WBC,32.4367,2025-07-21
WDMF,49.2072,2025-07-21
WDS,24.0022,2025-07-21
WES,81.2424,2025-07-21
WTC,117.2619,2025-07-21
XYZ,122,2025-07-21
AGL,9.5977,2025-07-22
ALX,4.9261,2025-07-22
AMAT,186.2401,2025-07-22
AMD,154.72,2025-07-22
AMZN,227.47,2025-07-22
ANZ,29.1829,2025-07-22
ASX,69.125,2025-07-22
AUB,32.9839,2025-07-22
AVGO,277.5824,2025-07-22
AX1,1.4895,2025-07-22
AZJ,3.1946,2025-07-22
AZN,70.0027,2025-07-22
CBA,169.7992,2025-07-22
CCJ,77.7486,2025-07-22
CHC,19.5129,2025-07-22
CME,272.0783,2025-07-22
COL,20.1586,2025-07-22
CSL,260.9182,2025-07-22
DRR,4.0559,2025-07-22
DVDY,22.5785,2025-07-22
DXS,6.8586,2025-07-22
EDV,3.9836,2025-07-22
EQIX,790.9063,2025-07-22
FTNT,104.81,2025-07-22
GNE,2.1107,2025-07-22
GOOG,191.8133,2025-07-22
GOOGL,191.0441,2025-07-22
IAA,125.3547,2025-07-22
IEU,95.2069,2025-07-22
IFRA,22.4023,2025-07-22
IOO,167.5383,2025-07-22
IVV,64.0913,2025-07-22
IXI,97.9885,2025-07-22
MA,557.1864,2025-07-22
MAQ,68.9,2025-07-22
META,703.7606,2025-07-22
MOAT,121.72,2025-07-22
MSFT,503.4984,2025-07-22
NAB,36.4888,2025-07-22
NDQ,51.975,2025-07-22
NVDA,167.0113,2025-07-22
NWH,3.1237,2025-07-22
REIT,15.2399,2025-07-22
RMD,39.9917,2025-07-22
SDF,5.7792,2025-07-22
SHL,26.8192,2025-07-22
STW,76.4286,2025-07-22
TCL,13.2498,2025-07-22
TLC,5.3115,2025-07-22
TLS,4.8261,2025-07-22
TSM,233.4168,2025-07-22
UBER,91.79,2025-07-22
VAE,87.1435,2025-07-22
VAP,99.3274,2025-07-22
VEU,101.4172,2025-07-22
WBC,32.0248,2025-07-22
WDMF,49.1375,2025-07-22
WDS,24.0992,2025-07-22
WES,80.6119,2025-07-22
WTC,118.8998,2025-07-22
XYZ,119.44,2025-07-22
AGL,9.5686,2025-07-23
ALX,4.9645,2025-07-23
AMAT,186.1107,2025-07-23
AMD,158.65,2025-07-23
AMZN,228.29,2025-07-23
ANZ,29.9169,2025-07-23
ASX,70.0291,2025-07-23
AUB,32.8171,2025-07-23
AVGO,282.6639,2025-07-23
AX1,1.4746,2025-07-23
AZJ,3.2632,2025-07-23
AZN,72.5056,2025-07-23
CBA,170.6658,2025-07-23
CCJ,78.9962,2025-07-23
CHC,19.7802,2025-07-23
CME,273.9012,2025-07-23
COL,20.0599,2025-07-23
CSL,262.4504,2025-07-23
DRR,4.1142,2025-07-23
DVDY,22.6865,2025-07-23
DXS,6.8684,2025-07-23
EDV,4.0524,2025-07-23
EQIX,786.6185,2025-07-23
FTNT,105.06,2025-07-23
GNE,2.0961,2025-07-23
GOOG,191.2142,2025-07-23
GOOGL,189.9358,2025-07-23
IAA,125.9108,2025-07-23
IEU,95.5926,2025-07-23
IFRA,22.54,2025-07-23
IOO,166.7008,2025-07-23
IVV,63.7631,2025-07-23
IXI,97.9984,2025-07-23
MA,560.507,2025-07-23
MAQ,68.86,2025-07-23
META,712.5176,2025-07-23
MOAT,123.24,2025-07-23
MSFT,504.0963,2025-07-23
NAB,36.4692,2025-07-23
NDQ,51.4193,2025-07-23
NVDA,170.7609,2025-07-23
NWH,3.1531,2025-07-23
REIT,15.4937,2025-07-23
RMD,40.7383,2025-07-23
SDF,5.8577,2025-07-23
SHL,27.2183,2025-07-23
STW,76.9778,2025-07-23
TCL,13.3279,2025-07-23
TLC,5.3707,2025-07-23
TLS,4.8261,2025-07-23
TSM,239.1179,2025-07-23
UBER,89.94,2025-07-23
VAE,87.9852,2025-07-23
VAP,99.9429,2025-07-23
VEU,102.1117,2025-07-23
WBC,32.476,2025-07-23
WDMF,49.1474,2025-07-23
WDS,24.4483,2025-07-23
WES,80.6313,2025-07-23
WTC,119.8786,2025-07-23
XYZ,121.7,2025-07-23
AGL,9.491,2025-07-24
ALX,4.9357,2025-07-24
AMAT,187.2154,2025-07-24
AMD,162.12,2025-07-24
AMZN,232.23,2025-07-24
ANZ,29.7897,2025-07-24
ASX,69.5869,2025-07-24
AUB,32.8073,2025-07-24
AVGO,287.6658,2025-07-24
AX1,1.4796,2025-07-24
AZJ,3.1946,2025-07-24
AZN,73.181,2025-07-24
CBA,170.8332,2025-07-24
CCJ,79.7647,2025-07-24
CHC,19.4337,2025-07-24
CME,274.5946,2025-07-24
COL,19.9909,2025-07-24
CSL,266.4638,2025-07-24
DRR,4.1336,2025-07-24
DVDY,22.5883,2025-07-24
DXS,6.7905,2025-07-24
EDV,4.0327,2025-07-24
EQIX,780.0289,2025-07-24
FTNT,104.77,2025-07-24
GNE,2.0961,2025-07-24
GOOG,192.9016,2025-07-24
GOOGL,191.8728,2025-07-24
IAA,126.2087,2025-07-24
IEU,96.4233,2025-07-24
IFRA,22.3826,2025-07-24
IOO,167.4785,2025-07-24
IVV,63.7035,2025-07-24
IXI,97.4227,2025-07-24
MA,561.913,2025-07-24
MAQ,68.83,2025-07-24
META,713.7358,2025-07-24
MOAT,123.15,2025-07-24
MSFT,509.0887,2025-07-24
NAB,36.9202,2025-07-24
NDQ,51.3597,2025-07-24
NVDA,173.7205,2025-07-24
NWH,3.1629,2025-07-24
REIT,15.4205,2025-07-24
RMD,40.9175,2025-07-24
SDF,5.7988,2025-07-24
SHL,27.5688,2025-07-24
STW,76.7326,2025-07-24
TCL,13.2693,2025-07-24
TLC,5.351,2025-07-24
TLS,4.8065,2025-07-24
TSM,240.3815,2025-07-24
UBER,90.87,2025-07-24
VAE,87.2722,2025-07-24
VAP,98.9701,2025-07-24
VEU,102.6497,2025-07-24
WBC,32.6525,2025-07-24
WDMF,49.5157,2025-07-24
WDS,24.4968,2025-07-24
WES,80.1171,2025-07-24
WTC,119.7887,2025-07-24
XYZ,120.09,2025-07-24
AGL,9.491,2025-07-25
ALX,4.9742,2025-07-25
AMAT,184.7971,2025-07-25
AMD,166.47,2025-07-25
AMZN,231.44,2025-07-25
ANZ,29.5744,2025-07-25
ASX,68.5747,2025-07-25
AUB,32.8563,2025-07-25
AVGO,289.1304,2025-07-25
AX1,1.4796,2025-07-25
AZJ,3.2142,2025-07-25
AZN,72.1679,2025-07-25
CBA,170.2423,2025-07-25
CCJ,79.4453,2025-07-25
CHC,19.3347,2025-07-25
CME,276.9425,2025-07-25
COL,19.9514,2025-07-25
CSL,264.8426,2025-07-25
DRR,4.0559,2025-07-25
DVDY,22.549,2025-07-25
DXS,6.6932,2025-07-25
EDV,4.0622,2025-07-25
EQIX,791.7757,2025-07-25
FTNT,104.82,2025-07-25
GNE,2.1059,2025-07-25
GOOG,193.7803,2025-07-25
GOOGL,192.8812,2025-07-25
IAA,125.315,2025-07-25
IEU,95.8299,2025-07-25
IFRA,22.4416,2025-07-25
IOO,167.9969,2025-07-25
IVV,64.1908,2025-07-25
IXI,97.8892,2025-07-25
MA,566.6197,2025-07-25
MAQ,68.79,2025-07-25
META,711.6189,2025-07-25
MOAT,124.83,2025-07-25
MSFT,511.9088,2025-07-25
NAB,36.7731,2025-07-25
NDQ,51.6872,2025-07-25
NVDA,173.4806,2025-07-25
NWH,3.1629,2025-07-25
REIT,15.3277,2025-07-25
RMD,41.1167,2025-07-25
SDF,5.7105,2025-07-25
SHL,27.3254,2025-07-25
STW,76.3698,2025-07-25
TCL,13.3279,2025-07-25
TLC,5.3707,2025-07-25
TLS,4.8163,2025-07-25
TSM,244.3614,2025-07-25
UBER,91.29,2025-07-25
VAE,87.2029,2025-07-25
VAP,98.573,2025-07-25
VEU,101.9943,2025-07-25
WBC,32.3975,2025-07-25
WDMF,49.5157,2025-07-25
WDS,25.4084,2025-07-25
WES,79.9619,2025-07-25
WTC,120.0084,2025-07-25
XYZ,120.96,2025-07-25
AGL,9.491,2025-07-28
ALX,4.9838,2025-07-28
AMAT,189.3551,2025-07-28
AMD,173.66,2025-07-28
AMZN,232.79,2025-07-28
ANZ,29.6625,2025-07-28
ASX,68.9973,2025-07-28
AUB,33.1409,2025-07-28
AVGO,293.2355,2025-07-28
AX1,1.5043,2025-07-28
AZJ,3.1946,2025-07-28
AZN,71.3436,2025-07-28
CBA,172.2415,2025-07-28
CCJ,78.9862,2025-07-28
CHC,19.7109,2025-07-28
CME,271.5632,2025-07-28
COL,20.0797,2025-07-28
CSL,267.4819,2025-07-28
DRR,4.0074,2025-07-28
DVDY,22.6865,2025-07-28
DXS,6.7613,2025-07-28
EDV,4.0426,2025-07-28
EQIX,784.0597,2025-07-28
FTNT,104.88,2025-07-28
GNE,2.1059,2025-07-28
GOOG,193.1213,2025-07-28
GOOGL,192.2821,2025-07-28
IAA,126.5562,2025-07-28
IEU,96.7793,2025-07-28
IFRA,22.5105,2025-07-28
IOO,169.7816,2025-07-28
IVV,64.8074,2025-07-28
IXI,98.3557,2025-07-28
MA,566.6796,2025-07-28
MAQ,69.89,2025-07-28
META,716.5616,2025-07-28
MOAT,126.08,2025-07-28
MSFT,510.703,2025-07-28
NAB,37.0182,2025-07-28
NDQ,52.2132,2025-07-28
NVDA,176.7302,2025-07-28
NWH,3.1433,2025-07-28
REIT,15.3961,2025-07-28
RMD,41.5149,2025-07-28
SDF,5.7694,2025-07-28
SHL,27.4714,2025-07-28
STW,76.6444,2025-07-28
TCL,13.3377,2025-07-28
TLC,5.3017,2025-07-28
TLS,4.8556,2025-07-28
TSM,241.5257,2025-07-28
UBER,90.6,2025-07-28
VAE,87.6683,2025-07-28
VAP,99.4664,2025-07-28
VEU,102.7377,2025-07-28
WBC,32.574,2025-07-28
WDMF,49.9238,2025-07-28
WDS,25.3987,2025-07-28
WES,80.4663,2025-07-28
WTC,120.348,2025-07-28
XYZ,124.3,2025-07-28
AGL,9.4425,2025-07-29
ALX,4.9934,2025-07-29
AMAT,187.504,2025-07-29
AMD,177.44,2025-07-29
AMZN,231.01,2025-07-29
ANZ,29.6722,2025-07-29
ASX,68.5551,2025-07-29
AUB,33.0035,2025-07-29
AVGO,296.3443,2025-07-29
AX1,1.4647,2025-07-29
AZJ,3.224,2025-07-29
AZN,73.479,2025-07-29
CBA,171.6408,2025-07-29
CCJ,78.5371,2025-07-29
CHC,19.6614,2025-07-29
CME,272.0387,2025-07-29
COL,20.0303,2025-07-29
CSL,268.8757,2025-07-29
DRR,4.0074,2025-07-29
DVDY,22.6964,2025-07-29
DXS,6.7808,2025-07-29
EDV,4.0032,2025-07-29
EQIX,801.3588,2025-07-29
FTNT,104.77,2025-07-29
GNE,2.1156,2025-07-29
GOOG,196.1266,2025-07-29
GOOGL,195.4472,2025-07-29
IAA,125.4143,2025-07-29
IEU,95.3948,2025-07-29
IFRA,22.3039,2025-07-29
IOO,169.971,2025-07-29
IVV,64.9566,2025-07-29
IXI,97.4723,2025-07-29
MA,561.7335,2025-07-29
MAQ,69.98,2025-07-29
META,698.9578,2025-07-29
MOAT,126.26,2025-07-29
MSFT,510.7728,2025-07-29
NAB,37.4496,2025-07-29
NDQ,52.4613,2025-07-29
NVDA,175.4903,2025-07-29
NWH,3.1237,2025-07-29
REIT,15.2106,2025-07-29
RMD,41.4352,2025-07-29
SDF,5.7988,2025-07-29
SHL,27.4422,2025-07-29
STW,76.6934,2025-07-29
TCL,13.367,2025-07-29
TLC,5.282,2025-07-29
TLS,4.8556,2025-07-29
TSM,240.1129,2025-07-29
UBER,87.11,2025-07-29
VAE,87.5396,2025-07-29
VAP,98.8708,2025-07-29
VEU,101.7595,2025-07-29
WBC,32.5544,2025-07-29
WDMF,49.8143,2025-07-29
WDS,25.7963,2025-07-29
WES,80.7186,2025-07-29
WTC,120.0783,2025-07-29
XYZ,124.18,2025-07-29
AGL,9.4231,2025-07-30
ALX,5.0223,2025-07-30
AMAT,188.4793,2025-07-30
AMD,179.51,2025-07-30
AMZN,230.19,2025-07-30
ANZ,30.0441,2025-07-30
ASX,69.2331,2025-07-30
AUB,32.7876,2025-07-30
AVGO,301.5254,2025-07-30
AX1,1.4746,2025-07-30
AZJ,3.224,2025-07-30
AZN,76.0713,2025-07-30
CBA,174.2997,2025-07-30
CCJ,77.5989,2025-07-30
CHC,20.0079,2025-07-30
CME,275.1494,2025-07-30
COL,20.3757,2025-07-30
CSL,267.996,2025-07-30
DRR,4.0559,2025-07-30
DVDY,22.8044,2025-07-30
DXS,6.8781,2025-07-30
EDV,4.0524,2025-07-30
EQIX,787.4385,2025-07-30
FTNT,101.71,2025-07-30
GNE,2.1156,2025-07-30
GOOG,197.1351,2025-07-30
GOOGL,196.226,2025-07-30
IAA,126.0597,2025-07-30
IEU,95.1376,2025-07-30
IFRA,22.422,2025-07-30
IOO,170.1205,2025-07-30
IVV,64.9169,2025-07-30
IXI,98.0679,2025-07-30
MA,557.5354,2025-07-30
MAQ,69.59,2025-07-30
META,694.1749,2025-07-30
MOAT,126.32,2025-07-30
MSFT,511.4404,2025-07-30
NAB,37.7143,2025-07-30
NDQ,52.4514,2025-07-30
NVDA,179.2499,2025-07-30
NWH,3.1726,2025-07-30
REIT,15.4546,2025-07-30
RMD,41.933,2025-07-30
SDF,5.7792,2025-07-30
SHL,26.9652,2025-07-30
STW,77.1446,2025-07-30
TCL,13.5037,2025-07-30
TLC,5.3115,2025-07-30
TLS,4.8752,2025-07-30
TSM,241.6849,2025-07-30
UBER,87.64,2025-07-30
VAE,87.8169,2025-07-30
VAP,100.0124,2025-07-30
VEU,101.7595,2025-07-30
WBC,33.0743,2025-07-30
WDMF,49.864,2025-07-30
WDS,25.7672,2025-07-30
WES,82.2028,2025-07-30
WTC,118.0509,2025-07-30
XYZ,119.88,2025-07-30
AGL,9.4328,2025-07-31
ALX,4.9645,2025-07-31
AMAT,179.1942,2025-07-31
AMD,176.31,2025-07-31
AMZN,234.11,2025-07-31
ANZ,30.0637,2025-07-31
ASX,68.84,2025-07-31
AUB,33.2979,2025-07-31
AVGO,292.6377,2025-07-31
AX1,1.4746,2025-07-31
AZJ,3.175,2025-07-31
AZN,72.595,2025-07-31
CBA,175.2057,2025-07-31
CCJ,74.7844,2025-07-31
CHC,19.998,2025-07-31
CME,275.6844,2025-07-31
COL,20.4645,2025-07-31
CSL,267.7884,2025-07-31
DRR,4.0268,2025-07-31
DVDY,22.8731,2025-07-31
DXS,6.8781,2025-07-31
EDV,4.0229,2025-07-31
EQIX,775.7115,2025-07-31
FTNT,99.9,2025-07-31
GNE,2.1253,2025-07-31
GOOG,192.5622,2025-07-31
GOOGL,191.6032,2025-07-31
IAA,126.8442,2025-07-31
IEU,95.2069,2025-07-31
IFRA,22.422,2025-07-31
IOO,173.1814,2025-07-31
IVV,65.802,2025-07-31
IXI,97.8495,2025-07-31
MA,564.8747,2025-07-31
MAQ,69.71,2025-07-31
META,772.2885,2025-07-31
MOAT,125.45,2025-07-31
MSFT,531.6294,2025-07-31
NAB,38.1456,2025-07-31
NDQ,53.4935,2025-07-31
NVDA,177.8501,2025-07-31
NWH,3.1726,2025-07-31
REIT,15.2496,2025-07-31
RMD,42.2615,2025-07-31
SDF,5.8381,2025-07-31
SHL,26.8776,2025-07-31
STW,77.0171,2025-07-31
TCL,13.4939,2025-07-31
TLC,5.3411,2025-07-31
TLS,4.8752,2025-07-31
TSM,240.4014,2025-07-31
UBER,87.75,2025-07-31
VAE,87.7079,2025-07-31
VAP,100.4591,2025-07-31
VEU,102.0628,2025-07-31
WBC,33.1724,2025-07-31
WDMF,50.3318,2025-07-31
WDS,25.7866,2025-07-31
WES,83.1825,2025-07-31
WTC,119.2294,2025-07-31
XYZ,120.94,2025-07-31
AGL,9.4716,2025-08-01
ALX,5.003,2025-08-01
AMAT,179.1245,2025-08-01
AMD,171.7,2025-08-01
AMZN,214.75,2025-08-01
ANZ,30.2105,2025-08-01
ASX,68.6337,2025-08-01
AUB,33.3568,2025-08-01
AVGO,287.596,2025-08-01
AX1,1.4796,2025-08-01
AZJ,3.175,2025-08-01
AZN,73.4492,2025-08-01
CBA,172.399,2025-08-01
CCJ,72.7883,2025-08-01
CHC,19.7208,2025-08-01
CME,278.1412,2025-08-01
COL,20.277,2025-08-01
CSL,261.017,2025-08-01
DRR,4.0656,2025-08-01
DVDY,22.7062,2025-08-01
DXS,6.8489,2025-08-01
EDV,3.9737,2025-08-01
EQIX,762.4532,2025-08-01
FTNT,97.36,2025-08-01
GNE,2.0864,2025-08-01
GOOG,189.6566,2025-08-01
GOOGL,188.8375,2025-08-01
IAA,124.9376,2025-08-01
IEU,93.8124,2025-08-01
IFRA,22.422,2025-08-01
IOO,170.4496,2025-08-01
IVV,65.1058,2025-08-01
IXI,97.9587,2025-08-01
MA,558.3132,2025-08-01
MAQ,68.79,2025-08-01
META,748.8933,2025-08-01
MOAT,124.84,2025-08-01
MSFT,522.2723,2025-08-01
NAB,37.6849,2025-08-01
NDQ,52.6201,2025-08-01
NVDA,173.7005,2025-08-01
NWH,3.1726,2025-08-01
REIT,15.0055,2025-08-01
RMD,42.6896,2025-08-01
SDF,5.8185,2025-08-01
SHL,26.6148,2025-08-01
STW,76.3305,2025-08-01
TCL,13.4549,2025-08-01
TLC,5.2918,2025-08-01
TLS,4.836,2025-08-01
TSM,234.0238,2025-08-01
UBER,86.91,2025-08-01
VAE,86.9949,2025-08-01
VAP,99.4565,2025-08-01
VEU,101.1726,2025-08-01
WBC,32.8095,2025-08-01
WDMF,49.9835,2025-08-01
WDS,25.7284,2025-08-01
WES,82.4259,2025-08-01
WTC,116.1932,2025-08-01
XYZ,119.6,2025-08-01
AGL,9.6074,2025-08-04
ALX,5.0127,2025-08-04
AMAT,181.9409,2025-08-04
AMD,176.78,2025-08-04
AMZN,211.65,2025-08-04
ANZ,29.7407,2025-08-04
ASX,68.6337,2025-08-04
AUB,33.033,2025-08-04
AVGO,296.6432,2025-08-04
AX1,1.4499,2025-08-04
AZJ,3.1652,2025-08-04
AZN,74.0849,2025-08-04
CBA,172.271,2025-08-04
CCJ,75.1137,2025-08-04
CHC,19.8198,2025-08-04
CME,284.4221,2025-08-04
COL,20.6125,2025-08-04
CSL,261.8672,2025-08-04
DRR,4.1239,2025-08-04
DVDY,22.7258,2025-08-04
DXS,6.8392,2025-08-04
EDV,4.0918,2025-08-04
EQIX,769.0132,2025-08-04
FTNT,98.55,2025-08-04
GNE,2.1156,2025-08-04
GOOG,195.4477,2025-08-04
GOOGL,194.7383,2025-08-04
IAA,124.5107,2025-08-04
IEU,93.2883,2025-08-04
IFRA,22.5499,2025-08-04
IOO,167.4485,2025-08-04
IVV,63.9919,2025-08-04
IXI,97.8892,2025-08-04
MA,568.2053,2025-08-04
MAQ,68.48,2025-08-04
META,775.2141,2025-08-04
MOAT,123.24,2025-08-04
MSFT,533.7619,2025-08-04
NAB,37.4398,2025-08-04
NDQ,51.588,2025-08-04
NVDA,179.9798,2025-08-04
NWH,3.1629,2025-08-04
REIT,15.0055,2025-08-04
RMD,42.7295,2025-08-04
SDF,5.8381,2025-08-04
SHL,26.6148,2025-08-04
STW,76.3207,2025-08-04
TCL,13.4842,2025-08-04
TLC,5.2918,2025-08-04
TLS,4.8654,2025-08-04
TSM,237.7946,2025-08-04
UBER,88.43,2025-08-04
VAE,86.8662,2025-08-04
VAP,99.3373,2025-08-04
VEU,100.7031,2025-08-04
WBC,32.5642,2025-08-04
WDMF,49.3067,2025-08-04
WDS,25.3987,2025-08-04
WES,82.5617,2025-08-04
WTC,114.1658,2025-08-04
XYZ,114.77,2025-08-04
AGL,9.7045,2025-08-05
ALX,5.08,2025-08-05
AMAT,178.2885,2025-08-05
AMD,174.31,2025-08-05
AMZN,213.75,2025-08-05
ANZ,30.1713,2025-08-05
ASX,69.6754,2025-08-05
AUB,33.4648,2025-08-05
AVGO,291.8705,2025-08-05
AX1,1.4746,2025-08-05
AZJ,3.1848,2025-08-05
AZN,73.9756,2025-08-05
CBA,174.6444,2025-08-05
CCJ,74.4451,2025-08-05
CHC,20.1564,2025-08-05
CME,281.9553,2025-08-05
COL,20.7408,2025-08-05
CSL,264.1309,2025-08-05
DRR,4.1821,2025-08-05
DVDY,22.9026,2025-08-05
DXS,6.9656,2025-08-05
EDV,3.9737,2025-08-05
EQIX,769.5566,2025-08-05
FTNT,96.21,2025-08-05
GNE,2.0961,2025-08-05
GOOG,195.0184,2025-08-05
GOOGL,194.3689,2025-08-05
IAA,126.3278,2025-08-05
IEU,94.3366,2025-08-05
IFRA,22.8253,2025-08-05
IOO,170.0408,2025-08-05
IVV,65.0163,2025-08-05
IXI,98.4451,2025-08-05
MA,564.4459,2025-08-05
MAQ,69.68,2025-08-05
META,762.3233,2025-08-05
MOAT,124.83,2025-08-05
MSFT,525.8996,2025-08-05
NAB,38.0378,2025-08-05
NDQ,52.6102,2025-08-05
NVDA,178.24,2025-08-05
NWH,3.1726,2025-08-05
REIT,15.1325,2025-08-05
RMD,44.4219,2025-08-05
SDF,5.9853,2025-08-05
SHL,26.9068,2025-08-05
STW,77.3211,2025-08-05
TCL,13.6111,2025-08-05
TLC,5.3313,2025-08-05
TLS,4.9046,2025-08-05
TSM,231.2976,2025-08-05
UBER,89.39,2025-08-05
VAE,87.6584,2025-08-05
VAP,100.7569,2025-08-05
VEU,102.0334,2025-08-05
WBC,33.0154,2025-08-05
WDMF,49.9934,2025-08-05
WDS,25.7575,2025-08-05
WES,84.8995,2025-08-05
WTC,115.0247,2025-08-05
XYZ,118.2,2025-08-05
AGL,9.6463,2025-08-06
ALX,5.08,2025-08-06
AMAT,177.2834,2025-08-06
AMD,163.12,2025-08-06
AMZN,222.31,2025-08-06
ANZ,30.2105,2025-08-06
ASX,69.0661,2025-08-06
AUB,33.6022,2025-08-06
AVGO,300.5789,2025-08-06
AX1,1.4647,2025-08-06
AZJ,3.0672,2025-08-06
AZN,73.1016,2025-08-06
CBA,176.3579,2025-08-06
CCJ,76.4012,2025-08-06
CHC,20.5227,2025-08-06
CME,278.7257,2025-08-06
COL,20.7704,2025-08-06
CSL,266.5033,2025-08-06
DRR,4.1724,2025-08-06
DVDY,23.1579,2025-08-06
DXS,6.9754,2025-08-06
EDV,3.9934,2025-08-06
EQIX,763.6881,2025-08-06
FTNT,96.58,2025-08-06
GNE,2.067,2025-08-06
GOOG,196.6159,2025-08-06
GOOGL,195.7867,2025-08-06
IAA,125.5831,2025-08-06
IEU,94.5838,2025-08-06
IFRA,22.7565,2025-08-06
IOO,168.974,2025-08-06
IVV,64.5389,2025-08-06
IXI,98.2962,2025-08-06
MA,567.5272,2025-08-06
MAQ,71.8,2025-08-06
META,770.8406,2025-08-06
MOAT,124.32,2025-08-06
MSFT,523.0994,2025-08-06
NAB,38.2241,2025-08-06
NDQ,52.0048,2025-08-06
NVDA,179.3999,2025-08-06
NWH,3.2412,2025-08-06
REIT,15.2691,2025-08-06
RMD,43.7549,2025-08-06
SDF,5.9558,2025-08-06
SHL,27.1891,2025-08-06
STW,77.9193,2025-08-06
TCL,13.5427,2025-08-06
TLC,5.3313,2025-08-06
TLS,4.8654,2025-08-06
TSM,230.2031,2025-08-06
UBER,89.22,2025-08-06
VAE,87.2821,2025-08-06
VAP,101.7992,2025-08-06
VEU,102.1214,2025-08-06
WBC,33.2606,2025-08-06
WDMF,49.665,2025-08-06
WDS,26.0873,2025-08-06
WES,86.2188,2025-08-06
WTC,115.4741,2025-08-06
XYZ,116.14,2025-08-06
AGL,9.7724,2025-08-07
ALX,5.0992,2025-08-07
AMAT,182.2693,2025-08-07
AMD,172.4,2025-08-07
AMZN,223.13,2025-08-07
ANZ,30.2986,2025-08-07
ASX,63.1107,2025-08-07
AUB,33.6022,2025-08-07
AVGO,302.6613,2025-08-07
AX1,1.5043,2025-08-07
AZJ,3.0966,2025-08-07
AZN,74.065,2025-08-07
CBA,175.4224,2025-08-07
CCJ,76.2216,2025-08-07
CHC,20.9583,2025-08-07
CME,278.3295,2025-08-07
COL,20.7408,2025-08-07
CSL,262.48,2025-08-07
DRR,4.2112,2025-08-07
DVDY,23.0499,2025-08-07
DXS,7.0337,2025-08-07
EDV,3.9934,2025-08-07
EQIX,769.9518,2025-08-07
FTNT,75.3,2025-08-07
GNE,2.0767,2025-08-07
GOOG,196.9753,2025-08-07
GOOGL,196.216,2025-08-07
IAA,126.1193,2025-08-07
IEU,94.5245,2025-08-07
IFRA,22.6974,2025-08-07
IOO,170.3,2025-08-07
IVV,64.6185,2025-08-07
IXI,98.7726,2025-08-07
MA,559.6394,2025-08-07
MAQ,71.1,2025-08-07
